timestamp,machine_id,ct_01,current_sensor_01,thermister_01,encoder_01,state
2026-01-01 00:00:32,TEAPM_001,-0.30705613,-0.8970936,-0.14811176,0.22035275,normal
2026-01-01 00:00:33,TEAPM_001,-0.48794246,-0.6234434,0.46795008,-0.27916545,normal
2026-01-01 00:00:34,TEAPM_001,0.36975878,0.32525778,-0.26514098,-0.51631826,normal
2026-01-01 00:00:35,TEAPM_001,0.677501,-1.0527782,0.22556147,0.28313956,normal
2026-01-01 00:00:36,TEAPM_001,-0.068120666,-0.86961365,-0.7834816,0.03902117,normal
2026-01-01 00:00:37,TEAPM_001,-0.50377005,0.322103,0.42747292,0.10971013,normal
2026-01-01 00:00:38,TEAPM_001,-0.4943663,-0.13353077,-0.33525723,-0.8086564,normal
2026-01-01 00:00:39,TEAPM_001,0.39052337,-0.4174719,-0.54704386,0.019849373,normal
2026-01-01 00:00:40,TEAPM_001,0.44611025,-0.29684183,-0.68294805,0.68640053,normal
2026-01-01 00:00:41,TEAPM_001,0.32607168,-0.88249534,-0.7304167,0.48919868,normal
2026-01-01 00:00:42,TEAPM_001,-0.3990001,0.29067382,-0.28858793,-0.24839854,normal
2026-01-01 00:00:43,TEAPM_001,0.13950847,-0.48393026,0.8993605,-0.06534703,normal
2026-01-01 00:00:44,TEAPM_001,0.07023527,-0.32145405,-0.3856899,-0.88093776,normal
2026-01-01 00:00:45,TEAPM_001,0.13142607,0.20807241,-1.1785575,-0.39907938,normal
2026-01-01 00:00:46,TEAPM_001,0.5230019,-0.15397787,0.2195272,-0.20394142,normal
2026-01-01 00:00:47,TEAPM_001,0.13436975,-0.42279565,-0.66822374,0.3801309,normal
2026-01-01 00:00:48,TEAPM_001,0.4075127,-1.1936725,0.4891067,-0.4237373,normal
2026-01-01 00:00:49,TEAPM_001,0.04077636,0.22045669,-0.2523545,-0.62152314,normal
2026-01-01 00:00:50,TEAPM_001,0.17367719,0.047395717,-0.16412163,0.45469496,normal
2026-01-01 00:00:51,TEAPM_001,0.37894246,-0.3104351,0.7185873,-0.25348824,normal
2026-01-01 00:00:52,TEAPM_001,-0.8739048,-0.6224445,0.370871,-0.50329685,normal
2026-01-01 00:00:53,TEAPM_001,-0.1915331,0.007657135,-0.74748856,0.48753527,normal
2026-01-01 00:00:54,TEAPM_001,-0.28193855,0.28828475,-0.6592257,0.2753536,normal
2026-01-01 00:00:55,TEAPM_001,-0.38302368,0.058655597,-1.0697502,-0.12440606,normal
2026-01-01 00:00:56,TEAPM_001,-0.16482072,0.98284626,1.341026,-0.21069318,normal
2026-01-01 00:00:57,TEAPM_001,0.8970437,0.42286745,-0.51730824,0.22780018,normal
2026-01-01 00:00:58,TEAPM_001,-0.5191721,-0.0643706,0.70209014,0.3233441,normal
2026-01-01 00:00:59,TEAPM_001,0.5811015,0.44297028,-0.31906703,0.12542853,normal
2026-01-01 00:01:00,TEAPM_001,-1.0093095,0.029197104,-0.64758503,0.07246402,normal
2026-01-01 00:01:01,TEAPM_001,-0.2006601,0.027115384,0.013203106,-0.3639026,normal
2026-01-01 00:01:02,TEAPM_001,0.09787052,0.777824,-0.1957124,-0.3279479,normal
2026-01-01 00:01:03,TEAPM_001,0.35190788,-0.53883916,0.4813478,-0.103017576,normal
2026-01-01 00:01:04,TEAPM_001,0.42689714,0.013985512,0.4888525,-0.5765919,normal
2026-01-01 00:01:05,TEAPM_001,0.47616106,0.7138312,-0.3537838,-0.6467617,normal
2026-01-01 00:01:06,TEAPM_001,-0.20896259,0.18539527,-0.86362404,-0.05376141,normal
2026-01-01 00:01:07,TEAPM_001,-0.2771266,-0.2214338,-0.7179635,0.5937576,normal
2026-01-01 00:01:08,TEAPM_001,0.5149316,-1.0237039,-1.1785575,-1.24369,normal
2026-01-01 00:01:09,TEAPM_001,-0.114526786,-1.2594931,-0.16439249,-0.23478834,normal
2026-01-01 00:01:10,TEAPM_001,-0.76504195,1.2457179,-0.0068116006,0.16359313,normal
2026-01-01 00:01:11,TEAPM_001,-0.6796177,0.18510805,-0.6853649,0.643474,normal
2026-01-01 00:01:12,TEAPM_001,-0.55133915,-0.3504468,-0.7578521,1.0800377,normal
2026-01-01 00:01:13,TEAPM_001,0.29848018,0.2096753,-0.009381637,-0.15462558,normal
2026-01-01 00:01:14,TEAPM_001,0.08567646,-0.56860906,-0.37886944,1.1836149,normal
2026-01-01 00:01:15,TEAPM_001,0.41445464,-0.19872245,-0.1274776,0.2734235,normal
2026-01-01 00:01:16,TEAPM_001,-0.25607067,-0.56456876,-0.22004643,0.48862508,normal
2026-01-01 00:01:17,TEAPM_001,0.095343255,-0.84797096,0.14949214,-0.63915855,normal
2026-01-01 00:01:18,TEAPM_001,0.37552443,-1.2594931,-0.3388679,0.2721244,normal
2026-01-01 00:01:19,TEAPM_001,-0.18533936,-0.95860195,-0.29295132,0.54042655,normal
2026-01-01 00:01:20,TEAPM_001,0.27425295,0.6127768,-1.128706,-0.41354072,normal
2026-01-01 00:01:21,TEAPM_001,-0.39685008,-0.5921341,-0.02992897,-1.328295,normal
2026-01-01 00:01:22,TEAPM_001,-0.21755813,0.3209373,0.05347788,0.08948513,normal
2026-01-01 00:01:23,TEAPM_001,-0.2287668,0.5739925,-0.10634193,-0.12888373,normal
2026-01-01 00:01:24,TEAPM_001,-0.71714234,0.009947564,1.1472613,0.80664533,normal
2026-01-01 00:01:25,TEAPM_001,0.29236814,-0.17914206,0.09792597,-0.3229138,normal
2026-01-01 00:01:26,TEAPM_001,-0.28135622,0.079814054,-0.093609676,-0.4229345,normal
2026-01-01 00:01:27,TEAPM_001,0.0077310186,-0.24997458,0.29972684,-0.7027863,normal
2026-01-01 00:01:28,TEAPM_001,0.28863332,0.72235066,1.2678674,-0.37797838,normal
2026-01-01 00:01:29,TEAPM_001,0.2681076,1.1259286,0.15188745,1.5284568,normal
2026-01-01 00:01:30,TEAPM_001,0.39939734,0.8698935,-1.1785575,-0.9519282,normal
2026-01-01 00:01:31,TEAPM_001,-0.05884486,-1.2594931,0.25947887,-0.80110997,normal
2026-01-01 00:01:32,TEAPM_001,-0.2536989,-0.26221827,-0.5272242,-0.032503106,normal
2026-01-01 00:01:33,TEAPM_001,-0.047586594,0.002495112,-1.1531096,1.1848398,normal
2026-01-01 00:01:34,TEAPM_001,-1.0119877,0.27783656,1.0187094,0.4450146,normal
2026-01-01 00:01:35,TEAPM_001,-0.8678799,-1.0363969,0.8890527,0.93149304,normal
2026-01-01 00:01:36,TEAPM_001,-0.79324496,-1.0460745,-0.54278785,-0.2309566,normal
2026-01-01 00:01:37,TEAPM_001,-0.59800744,0.78407955,-0.53886056,-0.83399886,normal
2026-01-01 00:01:38,TEAPM_001,0.2400584,-0.33547443,0.09635919,-0.26945525,normal
2026-01-01 00:01:39,TEAPM_001,-0.5429566,-0.892451,-0.53079,-0.07474444,normal
2026-01-01 00:01:40,TEAPM_001,2.701271,2.9897,3.7885766,2.0079796,machine_fault
2026-01-01 00:01:41,TEAPM_001,1.6556139,1.1642475,2.543183,2.5926585,machine_fault
2026-01-01 00:01:42,TEAPM_001,4.291919,1.7869974,1.8174769,2.4328249,machine_fault
2026-01-01 00:01:43,TEAPM_001,2.6855605,5.177608,2.5137262,3.0681512,machine_fault
2026-01-01 00:01:44,TEAPM_001,3.2940972,4.211152,5.3612523,3.947738,machine_fault
2026-01-01 00:01:45,TEAPM_001,2.187855,3.3394573,1.6010482,4.5308194,machine_fault
2026-01-01 00:01:46,TEAPM_001,2.1571527,3.5542572,4.1897006,3.948794,machine_fault
2026-01-01 00:01:47,TEAPM_001,3.5964534,3.8921576,4.0082107,1.8687805,machine_fault
2026-01-01 00:01:48,TEAPM_001,1.4802735,2.462137,2.7787478,2.8692856,machine_fault
2026-01-01 00:01:49,TEAPM_001,1.6037539,2.5114903,2.337528,3.1257412,machine_fault
2026-01-01 00:01:50,TEAPM_001,4.809847,2.260994,1.5021178,3.3687887,machine_fault
2026-01-01 00:01:51,TEAPM_001,3.9909444,3.2026925,4.5461817,3.5872753,machine_fault
2026-01-01 00:01:52,TEAPM_001,3.4997623,1.6192881,1.5725279,3.0934894,machine_fault
2026-01-01 00:01:53,TEAPM_001,1.7129327,2.203207,-0.34572616,2.8964179,machine_fault
2026-01-01 00:01:54,TEAPM_001,3.2644253,3.607296,3.3694878,4.0930367,machine_fault
2026-01-01 00:01:55,TEAPM_001,2.9113152,2.5764987,1.3792273,2.840782,machine_fault
2026-01-01 00:01:56,TEAPM_001,2.4690611,0.89931035,2.8683243,4.148483,machine_fault
2026-01-01 00:01:57,TEAPM_001,2.8921716,2.544957,1.3875756,3.976289,machine_fault
2026-01-01 00:01:58,TEAPM_001,1.2829261,3.6546166,2.3024702,4.743452,machine_fault
2026-01-01 00:01:59,TEAPM_001,0.516917,3.1392317,3.0832691,3.2614396,machine_fault
2026-01-01 00:02:00,TEAPM_001,3.3559954,0.97228736,3.3258054,4.732594,machine_fault
2026-01-01 00:02:01,TEAPM_001,3.1935868,4.23879,4.606363,2.6359315,machine_fault
2026-01-01 00:02:02,TEAPM_001,3.3019104,2.7042434,3.0016634,3.4148836,machine_fault
2026-01-01 00:02:03,TEAPM_001,3.9230628,3.4068885,3.1285841,3.9181652,machine_fault
2026-01-01 00:02:04,TEAPM_001,3.613472,4.253695,2.7122352,1.7873082,machine_fault
2026-01-01 00:02:05,TEAPM_001,4.781132,2.8514738,4.1086245,2.5287986,machine_fault
2026-01-01 00:02:06,TEAPM_001,4.41479,0.7091282,1.6428794,2.1986747,machine_fault
2026-01-01 00:02:07,TEAPM_001,3.0698571,5.106667,2.474957,2.9310186,machine_fault
2026-01-01 00:02:08,TEAPM_001,3.1895385,0.35079676,2.9984512,2.360876,machine_fault
2026-01-01 00:02:09,TEAPM_001,3.269148,2.6009538,1.912689,3.12799,machine_fault
2026-01-01 00:02:10,TEAPM_001,1.1594573,4.5548415,4.674761,2.9066052,machine_fault
2026-01-01 00:02:11,TEAPM_001,4.1035204,2.1632838,3.3821623,2.6648052,machine_fault
2026-01-01 00:02:12,TEAPM_001,3.7019992,2.2342584,1.5293295,3.1810997,machine_fault
2026-01-01 00:02:13,TEAPM_001,1.011012,2.7399528,3.4899497,2.1812568,machine_fault
2026-01-01 00:02:14,TEAPM_001,4.8588524,2.7832353,4.5719543,1.9654875,machine_fault
2026-01-01 00:02:15,TEAPM_001,2.4860454,1.9676894,2.1364555,1.5682107,machine_fault
2026-01-01 00:02:16,TEAPM_001,2.8506591,2.2369802,4.6337843,0.8545346,machine_fault
2026-01-01 00:02:17,TEAPM_001,2.8276742,4.2897086,3.3082383,2.1844769,machine_fault
2026-01-01 00:02:18,TEAPM_001,2.7934997,2.3625815,3.241985,3.6467278,machine_fault
2026-01-01 00:02:19,TEAPM_001,5.872831,3.6030018,4.4379234,2.7628796,machine_fault
2026-01-01 00:02:20,TEAPM_001,2.686405,1.904618,3.24442,3.014756,machine_fault
2026-01-01 00:02:21,TEAPM_001,2.6104486,4.6613703,3.4682899,2.5144892,machine_fault
2026-01-01 00:02:22,TEAPM_001,3.0230758,4.125194,3.11073,5.3188386,machine_fault
2026-01-01 00:02:23,TEAPM_001,1.9818273,2.892486,0.89563316,3.1987946,machine_fault
2026-01-01 00:02:24,TEAPM_001,3.3498638,3.7696354,3.4937665,2.3176992,machine_fault
2026-01-01 00:02:25,TEAPM_001,2.0144863,4.8262906,3.3025515,1.731897,machine_fault
2026-01-01 00:02:26,TEAPM_001,3.600556,1.7978218,2.5439904,5.056004,machine_fault
2026-01-01 00:02:27,TEAPM_001,1.7483836,1.7329293,-0.059178874,1.3178197,machine_fault
2026-01-01 00:02:28,TEAPM_001,2.2952096,3.448755,3.7464085,2.0464118,machine_fault
2026-01-01 00:02:29,TEAPM_001,1.7940053,1.4486605,1.96766,2.0471144,machine_fault
2026-01-01 00:02:30,TEAPM_001,2.3613563,1.1373472,1.6480069,2.9584904,machine_fault
2026-01-01 00:02:31,TEAPM_001,0.85614896,1.0761431,1.5338808,3.4262037,machine_fault
2026-01-01 00:02:32,TEAPM_001,0.06595063,3.1781635,0.64937687,3.0822644,machine_fault
2026-01-01 00:02:33,TEAPM_001,2.6132922,0.557428,3.5539882,2.5625489,machine_fault
2026-01-01 00:02:34,TEAPM_001,1.1568396,2.5159664,5.826949,1.323487,machine_fault
2026-01-01 00:02:35,TEAPM_001,5.079948,-1.1163881,2.3041768,5.228121,machine_fault
2026-01-01 00:02:36,TEAPM_001,2.5689912,3.5254653,3.985106,3.3180337,machine_fault
2026-01-01 00:02:37,TEAPM_001,3.8498642,3.6058874,2.8876634,3.68128,machine_fault
2026-01-01 00:02:38,TEAPM_001,3.370572,2.7450945,3.3308468,2.1889017,machine_fault
2026-01-01 00:02:39,TEAPM_001,1.7247192,4.418004,2.92006,2.6436012,machine_fault
2026-01-01 00:02:40,TEAPM_001,2.4950283,3.9546266,3.9386752,4.4075856,machine_fault
2026-01-01 00:02:41,TEAPM_001,3.8883631,2.0503478,1.5503314,0.35384163,machine_fault
2026-01-01 00:02:42,TEAPM_001,3.810186,1.9470866,3.1194468,3.91635,machine_fault
2026-01-01 00:02:43,TEAPM_001,4.039179,4.060394,4.3616395,2.703703,machine_fault
2026-01-01 00:02:44,TEAPM_001,2.2121048,3.8217468,3.8413057,3.4993238,machine_fault
2026-01-01 00:02:45,TEAPM_001,3.700547,2.6771555,3.3915646,4.9980526,machine_fault
2026-01-01 00:02:46,TEAPM_001,2.2739828,0.88856655,3.1169949,2.426752,machine_fault
2026-01-01 00:02:47,TEAPM_001,4.212559,4.1151514,2.5669801,-0.24233972,machine_fault
2026-01-01 00:02:48,TEAPM_001,4.1755066,3.0801268,2.576745,1.690471,machine_fault
2026-01-01 00:02:49,TEAPM_001,1.3511475,2.9304852,1.1361933,3.015639,machine_fault
2026-01-01 00:02:50,TEAPM_001,3.3308027,-0.40699887,3.6037474,4.979089,machine_fault
2026-01-01 00:02:51,TEAPM_001,1.6854792,3.6393995,4.637628,2.5343208,machine_fault
2026-01-01 00:02:52,TEAPM_001,3.992975,2.9267788,3.3528028,4.8578176,machine_fault
2026-01-01 00:02:53,TEAPM_001,1.6460526,2.3518252,3.019933,0.21055396,machine_fault
2026-01-01 00:02:54,TEAPM_001,3.3867369,1.9961826,3.7188134,2.3958287,machine_fault
2026-01-01 00:02:55,TEAPM_001,3.8860338,3.133041,0.45807233,4.24563,machine_fault
2026-01-01 00:02:56,TEAPM_001,3.0804105,3.5615854,2.3914273,4.132796,machine_fault
2026-01-01 00:02:57,TEAPM_001,4.0334888,2.5414584,2.9113755,0.65502435,machine_fault
2026-01-01 00:02:58,TEAPM_001,3.3515077,3.6711998,0.9520569,1.992066,machine_fault
2026-01-01 00:02:59,TEAPM_001,4.879333,1.617255,3.1925585,2.8340566,machine_fault
2026-01-01 00:03:00,TEAPM_001,1.6779629,2.2172093,0.7792921,2.2031953,machine_fault
2026-01-01 00:03:01,TEAPM_001,2.5390458,3.8235588,3.8292575,4.4033055,machine_fault
2026-01-01 00:03:02,TEAPM_001,0.6965361,2.514664,3.2709877,3.015585,machine_fault
2026-01-01 00:03:03,TEAPM_001,2.6438603,5.0602036,2.7709804,1.2668672,machine_fault
2026-01-01 00:03:04,TEAPM_001,1.5755609,3.3323553,3.9136248,3.5529716,machine_fault
2026-01-01 00:03:05,TEAPM_001,1.3357764,1.5983913,3.1764078,3.6165586,machine_fault
2026-01-01 00:03:06,TEAPM_001,1.1335127,1.117184,3.5704014,1.6210129,machine_fault
2026-01-01 00:03:07,TEAPM_001,2.4321072,3.9413083,3.3402135,1.9309195,machine_fault
2026-01-01 00:03:08,TEAPM_001,3.3043137,2.2714348,1.9680773,2.1461017,machine_fault
2026-01-01 00:03:09,TEAPM_001,3.573254,4.1001463,4.881727,4.640066,machine_fault
2026-01-01 00:03:10,TEAPM_001,4.2018247,2.3516877,4.4947357,2.894196,machine_fault
2026-01-01 00:03:11,TEAPM_001,4.1325645,3.2903993,3.51439,0.3488681,machine_fault
2026-01-01 00:03:12,TEAPM_001,1.6455482,2.5975072,3.1804109,1.5560108,machine_fault
2026-01-01 00:03:13,TEAPM_001,2.1087542,3.3065975,3.9003005,3.8591926,machine_fault
2026-01-01 00:03:14,TEAPM_001,3.2310436,3.87525,4.512031,2.5102706,machine_fault
2026-01-01 00:03:15,TEAPM_001,3.2498944,3.0229814,5.2846417,1.5272328,machine_fault
2026-01-01 00:03:16,TEAPM_001,4.655532,3.7932322,2.3502383,2.5459924,machine_fault
2026-01-01 00:03:17,TEAPM_001,2.6542437,0.9616633,4.2548513,4.177728,machine_fault
2026-01-01 00:03:18,TEAPM_001,3.920701,3.4987721,2.8953547,5.611524,machine_fault
2026-01-01 00:03:19,TEAPM_001,2.8283002,3.0276382,1.0691744,2.9305744,machine_fault
2026-01-01 00:03:20,TEAPM_001,3.428928,2.6854837,4.005572,3.5876548,machine_fault
2026-01-01 00:03:21,TEAPM_001,3.465635,0.13068031,4.760635,2.8799007,machine_fault
2026-01-01 00:03:22,TEAPM_001,2.972941,0.9976566,4.167511,3.2628741,machine_fault
2026-01-01 00:03:23,TEAPM_001,1.8287076,3.2728477,2.7970967,1.8901083,machine_fault
2026-01-01 00:03:24,TEAPM_001,3.3316615,3.4242375,3.4649785,4.7341866,machine_fault
2026-01-01 00:03:25,TEAPM_001,3.7714162,3.4912484,3.838534,2.450048,machine_fault
2026-01-01 00:03:26,TEAPM_001,3.1280913,2.991345,3.6874743,1.6807649,machine_fault
2026-01-01 00:03:27,TEAPM_001,-0.31512395,1.5617284,4.475944,2.077153,machine_fault
2026-01-01 00:03:28,TEAPM_001,2.7878273,1.7663615,4.131462,3.7981126,machine_fault
2026-01-01 00:03:29,TEAPM_001,3.8138058,0.46903542,2.3054576,2.1614459,machine_fault
2026-01-01 00:03:30,TEAPM_001,1.8241549,3.1495645,3.0317588,4.8201866,machine_fault
2026-01-01 00:03:31,TEAPM_001,4.278719,5.286855,2.3943155,3.767616,machine_fault
2026-01-01 00:03:32,TEAPM_001,2.2645757,2.8897452,3.193443,4.033971,machine_fault
2026-01-01 00:03:33,TEAPM_001,2.6160834,2.0877373,0.7575707,2.4976692,machine_fault
2026-01-01 00:03:34,TEAPM_001,3.2470691,3.0307634,5.3136744,2.2543843,machine_fault
2026-01-01 00:03:35,TEAPM_001,-0.22662176,-0.66218984,-0.08076878,0.0066536735,normal
2026-01-01 00:03:36,TEAPM_001,0.77963656,0.23428617,-0.42760146,-0.12831464,normal
2026-01-01 00:03:37,TEAPM_001,-0.21348524,-0.49353254,-0.23995121,0.35452643,normal
2026-01-01 00:03:38,TEAPM_001,0.44266805,0.1449762,-0.8422665,-0.4270786,normal
2026-01-01 00:03:39,TEAPM_001,-0.55983675,-0.5872412,0.49636045,-0.5562261,normal
2026-01-01 00:03:40,TEAPM_001,-0.12300519,-1.0465283,0.72247374,-0.7227053,normal
2026-01-01 00:03:41,TEAPM_001,-0.56967777,0.8546342,-0.059848867,0.123097025,normal
2026-01-01 00:03:42,TEAPM_001,-0.20314819,0.23891535,-0.021475647,0.06353083,normal
2026-01-01 00:03:43,TEAPM_001,0.5043328,-0.20025253,0.37772688,0.6549448,normal
2026-01-01 00:03:44,TEAPM_001,-1.0359752,-0.3128198,0.0014084551,0.92829007,normal
2026-01-01 00:03:45,TEAPM_001,0.26084468,0.8789465,1.0379094,-0.72435904,normal
2026-01-01 00:03:46,TEAPM_001,0.14285232,0.35492027,-0.78947616,0.014192394,normal
2026-01-01 00:03:47,TEAPM_001,-0.35619166,0.6880925,0.51678467,-0.12313726,normal
2026-01-01 00:03:48,TEAPM_001,-0.86724716,-0.35021862,-0.06824711,-0.9219752,normal
2026-01-01 00:03:49,TEAPM_001,0.043506205,0.030399697,-0.67239684,-0.31682742,normal
2026-01-01 00:03:50,TEAPM_001,-0.31740403,0.24132088,1.341026,0.9400669,normal
2026-01-01 00:03:51,TEAPM_001,0.13981736,-0.33004433,1.341026,-0.3795496,normal
2026-01-01 00:03:52,TEAPM_001,0.013344938,-0.05732013,-0.12444255,-0.47932124,normal
2026-01-01 00:03:53,TEAPM_001,0.96113527,-0.3501693,0.26707816,-0.031152934,normal
2026-01-01 00:03:54,TEAPM_001,-0.14335252,0.23943713,-0.2824176,0.5471037,normal
2026-01-01 00:03:55,TEAPM_001,-0.61375505,-0.7928428,-0.18589167,-0.18273012,normal
2026-01-01 00:03:56,TEAPM_001,0.107782416,0.34318426,-0.6791682,0.076692626,normal
2026-01-01 00:03:57,TEAPM_001,0.13221097,0.18642908,-0.76781774,-1.328295,normal
2026-01-01 00:03:58,TEAPM_001,0.815606,-0.121986344,1.1066544,0.34348097,normal
2026-01-01 00:03:59,TEAPM_001,0.50121486,0.269712,-0.0229908,0.13276067,normal
2026-01-01 00:04:00,TEAPM_001,0.214321,-0.2189662,0.030616026,0.53089714,normal
2026-01-01 00:04:01,TEAPM_001,0.878064,-0.4020818,-0.4859976,-1.1205162,normal
2026-01-01 00:04:02,TEAPM_001,-0.7128973,0.3262379,0.1142393,-0.1814143,normal
2026-01-01 00:04:03,TEAPM_001,-0.38354805,0.35221076,-0.9019244,0.57859886,normal
2026-01-01 00:04:04,TEAPM_001,-0.5556125,-0.30436474,-0.46393186,-0.33408898,normal
2026-01-01 00:04:05,TEAPM_001,-0.23360915,-0.3558343,-0.71952987,0.030711766,normal
2026-01-01 00:04:06,TEAPM_001,-0.82563126,-0.10978526,0.77592593,-0.24570045,normal
2026-01-01 00:04:07,TEAPM_001,0.38126007,-0.33120632,-0.9907786,-0.23099908,normal
2026-01-01 00:04:08,TEAPM_001,-0.13307422,0.9150779,-0.70719546,0.7003719,normal
2026-01-01 00:04:09,TEAPM_001,-0.88209355,0.18988654,-1.1785575,-0.8539719,normal
2026-01-01 00:04:10,TEAPM_001,-0.6090052,0.008759735,-0.53368956,-0.03008708,normal
2026-01-01 00:04:11,TEAPM_001,0.1883114,-0.5596396,-0.27541897,0.15113874,normal
2026-01-01 00:04:12,TEAPM_001,0.5030239,0.44339675,0.5868813,0.5629496,normal
2026-01-01 00:04:13,TEAPM_001,1.1980653,-0.366966,-0.13291833,-0.07309503,normal
2026-01-01 00:04:14,TEAPM_001,1.6731676,-0.39165172,-0.24606128,0.58141804,normal
2026-01-01 00:04:15,TEAPM_001,0.24883819,0.46357208,0.18019585,-0.032700185,normal
2026-01-01 00:04:16,TEAPM_001,-0.5933831,0.23239505,-0.2654492,0.07180589,normal
2026-01-01 00:04:17,TEAPM_001,-1.2787681,-1.2594931,1.341026,0.048883256,normal
2026-01-01 00:04:18,TEAPM_001,0.16083454,-0.0946636,-0.3543011,0.3932529,normal
2026-01-01 00:04:19,TEAPM_001,-0.4874435,0.07531205,0.24847169,0.32512417,normal
2026-01-01 00:04:20,TEAPM_001,-0.24893488,-0.20375964,0.496095,-0.6677685,normal
2026-01-01 00:04:21,TEAPM_001,-0.36695808,0.09621851,-0.37152588,0.13029447,normal
2026-01-01 00:04:22,TEAPM_001,-0.08422379,-1.0858213,0.09948194,0.32448184,normal
2026-01-01 00:04:23,TEAPM_001,0.6397121,-1.2594931,-0.3002113,0.8771336,normal
2026-01-01 00:04:24,TEAPM_001,0.09444873,-0.5852856,0.16466506,-0.60512584,normal
2026-01-01 00:04:25,TEAPM_001,-0.0949285,0.16934918,0.06081671,0.32315293,normal
2026-01-01 00:04:26,TEAPM_001,-0.62104756,-1.2594931,-0.08389412,-0.20865549,normal
2026-01-01 00:04:27,TEAPM_001,-1.004398,-0.5061319,-0.6930055,0.11519579,normal
2026-01-01 00:04:28,TEAPM_001,-0.2914978,-1.1536657,1.1183803,-0.6440313,normal
2026-01-01 00:04:29,TEAPM_001,-0.03202785,-0.14557582,0.35207447,-0.007950507,normal
2026-01-01 00:04:30,TEAPM_001,1.0608085,1.1747481,-0.9528255,0.19143775,normal
2026-01-01 00:04:31,TEAPM_001,0.07838687,-0.13030685,-0.2519303,-0.58200747,normal
2026-01-01 00:04:32,TEAPM_001,0.58977664,-0.06450247,-0.94128186,0.86935127,normal
2026-01-01 00:04:33,TEAPM_001,-0.29928926,0.5035422,0.45747405,-0.9264712,normal
2026-01-01 00:04:34,TEAPM_001,-0.710606,0.01278359,-0.012800504,0.32261908,normal
2026-01-01 00:04:35,TEAPM_001,-0.578733,-0.12899621,0.0027143161,-1.328295,normal
2026-01-01 00:04:36,TEAPM_001,-0.43482363,0.55599153,-0.5051054,-0.15291381,normal
2026-01-01 00:04:37,TEAPM_001,1.2770945,0.28313413,-0.18905286,0.2878663,normal
